brand,menu,category,calories,protein,fat,carbs,sodium,allergens,source_url,source_date,verified,allergen_known,allergy_source_url,image_url,description,price,price_note,media_source_url,media_checked_at
롯데리아,양념너겟(시즈닝미포함),디저트 메뉴,270.0,19.0,3.3,1.0,490.0,우유|대두|밀|쇠고기|닭고기,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,,,,,매장별 확인,,
롯데리아,치킨너겟(소스미포함),디저트 메뉴,270.0,19.0,3.3,1.0,490.0,우유|대두|밀|쇠고기|닭고기,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,,,,,매장별 확인,,
롯데리아,코울슬로,디저트 메뉴,112.0,1.0,1.0,12.0,130.0,계란|우유|대두,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,,https://img.lotteeatz.com/upload/product/2025/02/19/20250219202403231_5.png/dims/resize/x214/optimize,,2000,롯데잇츠 표시가,https://www.lotteeatz.com/brand/ria,2026-08-11
롯데리아,디지게 매운 돈까스(양념맛),디저트 메뉴,290.0,15.0,2.0,15.0,670.0,계란|대두|밀|돼지고기|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,,https://img.lotteeatz.com/upload/product/2026/03/11/20260311111029815_9.png/dims/resize/x214/optimize,,3500,롯데잇츠 표시가,https://www.lotteeatz.com/brand/ria,2026-08-11
롯데리아,디지게 매운 돈까스(디진다맛),디저트 메뉴,280.0,15.0,2.1,13.0,520.0,계란|우유|대두|밀|돼지고기|쇠고기|닭고기|토마토|조개류,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,,https://img.lotteeatz.com/upload/product/2026/03/11/20260311110817134_1.png/dims/resize/x214/optimize,,3500,롯데잇츠 표시가,https://www.lotteeatz.com/brand/ria,2026-08-11
롯데리아,야채라이스 불고기,디저트 메뉴,520.0,18.0,6.0,5.0,900.0,계란|우유|대두|밀|돼지고기|쇠고기|닭고기|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,,,,,매장별 확인,,
롯데리아,야채라이스 새우,디저트 메뉴,434.0,11.0,2.2,3.0,890.0,계란|우유|대두|밀|새우|쇠고기|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,,,,,매장별 확인,,
롯데리아,베이컨에그번,디저트 메뉴,386.0,14.0,8.0,5.0,510.0,계란|우유|대두|밀|돼지고기|조개류,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,,,,,매장별 확인,,
롯데리아,에그샐러드번,디저트 메뉴,446.0,14.0,9.0,6.0,590.0,계란|우유|대두|밀|토마토|조개류,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,,,,,매장별 확인,,
롯데리아,새우 + 치킨버거,디저트 메뉴,825.0,30.0,8.0,13.0,1520.0,계란|우유|대두|밀|땅콩|새우|닭고기|토마토|조개류,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,,,,,매장별 확인,,
버거킹,몬스터와퍼,공식 메뉴,1094.0,52.0,21.0,8.0,2146.0,계란|우유|대두|밀|돼지고기|쇠고기|닭고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,통새우와퍼,공식 메뉴,714.0,34.0,12.0,9.0,1258.0,계란|우유|대두|밀|새우|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,허니머스타드소스,공식 메뉴,30.0,0.0,0.0,2.0,60.0,계란|대두,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,슬라이스치즈,공식 메뉴,43.0,2.0,2.4,0.0,152.0,우유|대두,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,롱베이컨,공식 메뉴,22.0,1.0,0.6,0.0,42.0,돼지고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,롱베이컨 2장,공식 메뉴,44.0,3.0,1.3,0.0,83.0,돼지고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,와퍼패티,공식 메뉴,227.0,14.0,8.0,0.0,47.0,쇠고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,롱치킨버거,공식 메뉴,621.0,23.0,7.0,7.0,1235.0,계란|대두|밀|닭고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,치즈프라이,공식 메뉴,376.0,10.0,7.0,1.2,558.0,우유|대두,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,통새우추가2,공식 메뉴,10.0,2.0,0.0,0.0,92.0,대두|새우,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,무료콘샐러드,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,와퍼,공식 메뉴,706.0,30.0,12.0,10.0,1098.0,계란|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,버거패티,공식 메뉴,114.0,8.0,3.7,0.0,199.0,쇠고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,너겟킹 4조각,공식 메뉴,147.0,9.0,2.0,0.4,422.0,대두|밀|닭고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,머스타드,공식 메뉴,30.0,0.0,0.0,2.0,60.0,계란|대두,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,너겟킹 10조각,공식 메뉴,368.0,22.0,5.0,0.9,1054.0,대두|밀|닭고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,햄버거,공식 메뉴,353.0,15.0,5.2,4.0,540.0,계란|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,코코넛슈림프(3조각)+스위트칠리소스,공식 메뉴,216.0,5.0,4.0,11.0,505.0,계란|대두|밀|새우,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,슬라이스치즈 2장,공식 메뉴,87.0,4.0,4.9,1.0,304.0,우유|대두,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,치즈버거,공식 메뉴,380.0,16.0,7.0,6.0,766.0,계란|우유|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,불고기버거,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,크리미모짜볼(5조각),공식 메뉴,198.0,7.0,1.0,4.0,124.0,계란|우유|대두|밀,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,크리미모짜볼(10조각),공식 메뉴,395.0,14.0,1.0,9.0,248.0,계란|우유|대두|밀,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,코코넛슈림프(9조각)+스위트칠리소스,공식 메뉴,548.0,15.0,11.0,13.0,1104.0,계란|대두|밀|새우,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,콰트로치즈 와퍼주니어,공식 메뉴,470.0,21.0,10.0,4.0,833.0,계란|우유|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,미닛메이드 오렌지,공식 메뉴,112.0,1.9,0.0,22.0,95.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,더블와퍼,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,베이컨치즈와퍼,공식 메뉴,844.0,37.0,19.0,8.0,1654.0,계란|우유|대두|밀|돼지고기|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,치즈와퍼,공식 메뉴,799.0,35.0,18.0,7.0,1571.0,계란|우유|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,매콤치즈 시즈닝,공식 메뉴,9.0,0.0,0.0,1.0,250.0,대두,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,할라피뇨4 추가,공식 메뉴,6.0,0.08,0.0,1.0,108.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,스윗사우전소스,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,바삭킹2조각,공식 메뉴,272.0,15.0,5.0,1.7,497.0,대두|밀|쇠고기|닭고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,콘 아이스크림,공식 메뉴,133.0,3.0,2.1,12.6,74.0,밀,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,쉐이킹프라이 구운갈릭,공식 메뉴,292.0,4.0,3.1,0.5,634.0,우유|대두|밀|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,무료 캔콜라,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,스테이크패티,공식 메뉴,309.0,19.0,11.1,0.7,425.0,밀|쇠고기|조개류,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,바삭킹8조각+디아블로소스,공식 메뉴,1127.0,59.0,20.1,14.1,2279.0,대두|밀|쇠고기|닭고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,밀크 선데,공식 메뉴,165.0,1.0,3.0,27.0,116.0,우유,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,초코 선데,공식 메뉴,232.0,2.0,3.0,38.0,147.0,우유|대두,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,바삭킹8조각,공식 메뉴,1088.0,59.0,20.1,6.7,1986.0,대두|밀|쇠고기|닭고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,치즈와퍼주니어,공식 메뉴,422.0,18.0,7.0,4.0,778.0,계란|우유|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,할라피뇨와퍼,공식 메뉴,625.0,29.0,13.0,11.5,917.0,계란|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,아메리카노,공식 메뉴,10.0,0.3,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,아이스아메리카노,공식 메뉴,8.0,0.5,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,콰트로치즈와퍼,공식 메뉴,887.0,43.0,21.0,6.0,1647.0,계란|우유|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,통다리치킨버거,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,아이스초코,공식 메뉴,305.0,3.0,2.0,40.0,172.0,우유,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,치킨버거,공식 메뉴,532.0,18.0,7.0,4.0,840.0,계란|우유|대두|밀|닭고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,쉐이킹프라이 스윗어니언,공식 메뉴,297.0,4.0,3.0,1.29,486.0,우유|대두,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,블랙바비큐콰트로치즈와퍼,공식 메뉴,981.0,46.0,24.0,10.0,1601.0,계란|우유|대두|밀|돼지고기|쇠고기|토마토|오징어,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,코울슬로,공식 메뉴,155.0,1.0,0.9,9.0,210.0,계란|대두,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,할라피뇨2 추가,공식 메뉴,3.0,0.04,0.0,0.5,54.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,스윗어니언 시즈닝,공식 메뉴,8.0,0.0,0.0,2.0,140.0,우유,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,콘샐러드,공식 메뉴,127.0,2.0,1.0,4.0,230.0,계란|대두,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,구운갈릭 시즈닝,공식 메뉴,8.0,0.0,0.0,2.0,150.0,밀,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,할라피뇨와퍼주니어,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,바비큐치킨버거,공식 메뉴,479.0,18.0,5.0,7.0,792.0,계란|우유|대두|밀|닭고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,핫페퍼소스,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,통새우추가,공식 메뉴,5.0,1.0,0.0,0.0,46.0,대두|새우,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,와퍼주니어,공식 메뉴,376.0,17.0,5.0,4.0,556.0,계란|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,통새우와퍼주니어,공식 메뉴,414.0,17.0,7.0,5.0,658.0,계란|우유|대두|밀|새우|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,코카콜라,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,블랙바비큐와퍼,공식 메뉴,783.0,39.0,15.0,16.0,1300.0,계란|우유|대두|밀|돼지고기|쇠고기|토마토|오징어,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,몬스터 주니어,공식 메뉴,687.0,30.0,13.0,7.0,1293.0,계란|우유|대두|밀|쇠고기|닭고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,크리미칠리소스,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,선데바닐라,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,통모짜와퍼주니어,공식 메뉴,791.0,31.0,13.0,7.0,1302.0,계란|우유|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,불끈버거 맥시멈,공식 메뉴,1023.0,48.0,20.0,12.0,2760.0,계란|우유|대두|밀|새우|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,앵그리너겟킹 8조각,공식 메뉴,436.0,25.0,6.0,0.8,1119.0,대두|밀|닭고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,통모짜와퍼,공식 메뉴,1039.0,46.0,20.0,6.0,2064.0,계란|우유|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,트러플머쉬룸와퍼,공식 메뉴,735.0,37.0,13.0,13.0,1191.0,계란|우유|대두|밀|돼지고기|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,망고 선데,공식 메뉴,179.0,2.0,2.0,34.0,61.0,우유|복숭아,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,블루치즈소스 추가,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,앵그리 너겟킹 10조각,공식 메뉴,545.0,31.0,7.0,1.0,1398.0,대두|밀|닭고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,치킨킹BLT,공식 메뉴,739.0,25.0,11.0,12.0,1065.0,계란|우유|대두|밀|돼지고기|쇠고기|닭고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,불끈버거 맥시멈 더블,공식 메뉴,1278.0,66.0,30.0,13.0,2980.0,계란|우유|대두|밀|새우|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,스위트 칠리소스,공식 메뉴,22.0,0.0,0.0,0.0,0.0,대두|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,불고기와퍼,공식 메뉴,738.0,31.0,13.0,10.0,1137.0,계란|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,더블트러플머쉬룸와퍼,공식 메뉴,960.0,54.0,22.0,15.0,1269.0,계란|우유|대두|밀|돼지고기|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,해쉬브라운,공식 메뉴,182.0,1.3,2.5,0.2,382.0,대두,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,트러플치즈프라이,공식 메뉴,403.0,8.0,8.0,1.9,608.0,계란|우유|대두|밀,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,통새우맥시멈3,공식 메뉴,1325.0,79.0,32.0,13.0,1864.0,계란|우유|대두|밀|새우|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,스태커3와퍼,공식 메뉴,1421.0,84.0,42.1,11.4,2559.0,계란|우유|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,스태커4와퍼,공식 메뉴,1707.0,105.0,51.8,11.9,3067.0,계란|우유|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,소불고기패티,공식 메뉴,181.0,8.0,5.5,2.1,214.0,계란|대두|밀|쇠고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,불맛 더블치즈베이컨버거,공식 메뉴,977.0,59.0,28.0,11.0,2295.0,우유|대두|밀|돼지고기|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,스파이시소스 추가,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,치킨킹,공식 메뉴,673.0,24.0,10.0,8.0,1037.0,계란|우유|대두|밀|쇠고기|닭고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,더블비프불고기버거,공식 메뉴,565.0,26.0,12.0,6.0,796.0,계란|우유|대두|밀|쇠고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,코코넛슈림프(6조각)+스위트칠리소스,공식 메뉴,382.0,10.0,7.0,12.0,804.0,계란|대두|밀|새우,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,슈림프버거,공식 메뉴,516.0,14.0,6.0,6.0,1080.0,계란|우유|대두|밀|새우,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,더블오리지널치즈버거,공식 메뉴,533.0,27.0,12.0,5.0,728.0,계란|우유|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,오믈렛킹모닝,공식 메뉴,496.0,15.0,8.0,5.0,952.0,계란|우유|대두|밀,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,비프&슈림프버거,공식 메뉴,640.0,24.0,9.0,6.0,1122.0,계란|우유|대두|밀|새우|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,어니언링,공식 메뉴,306.0,5.0,3.0,6.0,333.0,대두|밀,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,풀드비프 와퍼,공식 메뉴,837.0,38.0,14.0,17.0,1362.0,계란|우유|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,콰트로치즈 풀드비프 와퍼,공식 메뉴,904.0,40.0,22.0,9.0,1794.0,계란|우유|대두|밀|쇠고기|토마토|오징어,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,바삭킹4조각,공식 메뉴,544.0,29.0,10.0,3.4,993.0,대두|밀|쇠고기|닭고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,베이컨 치폴레 랜치소스,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,스모키마요롱치킨버거,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,통새우맥시멈2,공식 메뉴,1093.0,62.0,26.0,10.0,1551.0,계란|우유|대두|밀|새우|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,스파이시사우전소스추가,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,스태커2와퍼,공식 메뉴,1080.0,58.0,29.3,8.9,1828.0,계란|우유|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,콰트로치즈X,공식 메뉴,820.0,35.0,21.1,9.4,1625.0,계란|우유|대두|밀|쇠고기|닭고기|토마토|조개류,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,스파이시크랩버거,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,더블통모짜와퍼,공식 메뉴,1277.0,65.0,26.0,7.0,1740.0,계란|우유|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,몬스터X,공식 메뉴,1010.0,47.0,20.0,16.0,1906.0,계란|우유|대두|밀|돼지고기|쇠고기|닭고기|토마토|조개류,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,불고기몬스터,공식 메뉴,661.0,29.0,11.0,12.0,1260.0,계란|우유|대두|밀|쇠고기|닭고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,통새우슈림프버거,공식 메뉴,512.0,16.0,5.0,8.0,1077.0,계란|우유|대두|밀|새우,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,불고기와퍼주니어,공식 메뉴,413.0,16.0,6.0,5.0,617.0,계란|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,타바스코 소스,공식 메뉴,0.0,0.0,0.0,0.0,0.0,,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,불맛 더블치즈버거,공식 메뉴,940.0,59.0,29.0,10.0,2140.0,우유|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,통새우맥시멈4,공식 메뉴,1555.0,98.0,41.0,11.0,1877.0,계란|우유|대두|밀|새우|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,트러플머쉬룸와퍼주니어,공식 메뉴,399.0,18.0,6.0,8.0,711.0,계란|우유|대두|밀|돼지고기|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,쉐이킹프라이 매콤치즈,공식 메뉴,287.0,4.0,3.1,0.6,687.0,우유|대두,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,스파이시 풀드비프 와퍼,공식 메뉴,781.0,39.0,13.0,21.0,1594.0,계란|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,두툼버거,공식 메뉴,986.0,52.0,18.0,14.0,1923.0,계란|우유|대두|밀|돼지고기|쇠고기|닭고기|토마토|오징어,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,딥 트러플 머쉬룸 더블,공식 메뉴,996.0,52.0,24.0,5.0,1258.0,계란|우유|대두|밀|쇠고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,딥 트러플 프라이,공식 메뉴,384.0,4.0,6.0,2.0,529.0,계란|우유|대두|밀,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,초코 망고 선데,공식 메뉴,246.0,3.0,2.0,45.0,92.0,우유|대두|복숭아,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,갈릭불고기와퍼,공식 메뉴,768.0,31.0,12.0,9.0,1007.0,계란|대두|밀|쇠고기|토마토,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,앵그리 너겟킹 4조각,공식 메뉴,218.0,12.0,3.0,0.4,559.0,대두|밀|닭고기,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
버거킹,핫초코,공식 메뉴,214.0,3.0,1.0,38.0,161.0,우유,https://www.burgerking.co.kr/menu/main,2026-08-11,True,True,,,,,매장별 확인,,
