brand,menu,category,calories,protein,fat,carbs,sodium,allergens,source_url,source_date,verified,allergen_known,allergy_source_url
스타벅스,리저브 콜드 브루,콜드 브루,5.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,막걸리향 크림 콜드 브루,콜드 브루,300.0,3.0,13.0,32.0,65.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,민트 콜드 브루,콜드 브루,100.0,0.0,0.0,23.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,바닐라 아인슈페너 콜드 브루,콜드 브루,115.0,1.0,6.0,7.0,20.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,바닐라 크림 콜드 브루,콜드 브루,120.0,3.0,5.0,10.0,35.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,베르가못 콜드 브루,콜드 브루,125.0,3.0,1.7,22.0,45.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,블랙&화이트 콜드 브루,콜드 브루,175.0,1.0,12.0,12.0,70.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,서울 막걸리향 콜드 브루,콜드 브루,205.0,3.0,2.1,38.0,55.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스모크드 콜드 패션드,콜드 브루,30.0,0.0,0.0,6.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,시그니처 더 블랙 콜드 브루,콜드 브루,25.0,0.0,0.0,0.0,50.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,여수 윤슬 헤이즐넛 콜드 브루,콜드 브루,240.0,5.0,9.0,27.0,80.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,오트 콜드 브루,콜드 브루,110.0,1.0,3.0,14.0,85.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,제주 비자림 리저브 콜드 브루,콜드 브루,205.0,8.0,4.1,26.0,100.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,콜드 브루,콜드 브루,5.0,0.0,0.0,0.0,11.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,콜드 브루 몰트,콜드 브루,505.0,7.0,20.0,41.0,150.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,콜드 브루 플로트,콜드 브루,225.0,3.0,10.0,18.0,70.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,프렌치 바닐라 콜드 브루,콜드 브루,165.0,4.0,2.7,26.0,150.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,브루드 커피,브루드 커피,5.0,0.0,0.0,0.0,15.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스위트 밀크 커피,브루드 커피,185.0,4.0,4.1,24.0,75.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 브루드 커피,브루드 커피,5.0,0.0,0.0,0.0,10.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스타벅스 에어로카노,아메리카노,10.0,1.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스타벅스 자몽 허니 에어로카노,아메리카노,105.0,1.0,0.0,22.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 우베 코코넛 마키아또,마키아또,245.0,4.0,5.0,20.0,85.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,피넛 크림 쿠키 아인슈페너,라떼,345.0,7.0,6.0,24.0,140.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,에스프레소 콘 파나,도피오,30.0,1.0,2.0,0.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,에스프레소 마키아또,에스프레소 마키아또,10.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스타벅스 1호점 카페 아메리카노,아메리카노,10.0,1.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 스타벅스 1호점 카페 아메리카노,아메리카노,10.0,1.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 카페 아메리카노,아메리카노,10.0,1.0,0.0,0.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,카페 아메리카노,아메리카노,10.0,1.0,0.0,0.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 카라멜 마키아또,마키아또,190.0,6.0,4.6,22.0,110.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,카라멜 마키아또,마키아또,200.0,8.0,5.0,22.0,130.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 카푸치노,카푸치노,110.0,6.0,3.5,9.0,90.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,카푸치노,카푸치노,110.0,6.0,3.0,8.0,70.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,라벤더 카페 브레베,라떼,400.0,8.0,22.0,30.0,140.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,밀크카라멜 라떼,라떼,310.0,8.0,13.0,22.0,280.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,바닐라 라떼,라떼,210.0,8.0,5.0,24.0,130.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,바닐라 빈 라떼,라떼,245.0,9.0,6.0,27.0,150.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,번트 카라멜 라떼,라떼,380.0,12.0,13.0,30.0,250.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,사케라또 비안코 오버 아이스,라떼,270.0,3.0,18.0,14.0,45.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스타벅스 1호점 카페 라떼,라떼,200.0,10.0,6.0,15.0,150.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스타벅스 1호점 크림 라떼,라떼,215.0,2.0,12.0,19.0,25.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스타벅스 꿀 호떡 라떼,라떼,360.0,10.0,11.0,23.0,150.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스타벅스 돌체 라떼,라떼,215.0,12.0,2.0,32.0,190.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 라벤더 카페 브레베,라떼,335.0,6.0,18.0,27.0,110.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 밀크카라멜 라떼,라떼,240.0,5.0,10.0,17.0,220.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 바닐라 라떼,라떼,150.0,5.0,3.2,19.0,80.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 바닐라 빈 라떼,라떼,155.0,5.0,2.9,20.0,75.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 스타벅스 1호점 카페 라떼,라떼,110.0,6.0,3.2,8.0,80.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 스타벅스 1호점 크림 라떼,라떼,215.0,2.0,12.0,19.0,25.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 스타벅스 꿀 호떡 라떼,라떼,290.0,6.0,10.0,16.0,80.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 스타벅스 돌체 라떼,라떼,190.0,10.0,2.0,28.0,140.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 인절미 크림 라떼,라떼,455.0,9.0,16.0,43.0,180.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 카페 라떼,라떼,110.0,6.0,3.5,8.0,75.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,인절미 크림 라떼,라떼,530.0,12.0,19.0,49.0,250.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,제주 비자림 리저브 에스프레소 라떼,라떼,240.0,10.0,7.0,22.0,160.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,카페 라떼,라떼,180.0,10.0,5.0,13.0,115.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,코르타도,라떼,115.0,6.0,3.2,8.0,85.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 카페 모카,모카,250.0,7.0,8.0,21.0,70.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 화이트 초콜릿 모카,모카,300.0,8.0,10.0,31.0,150.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,카페 모카,모카,290.0,10.0,9.0,25.0,105.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,클래식 민트 모카,모카,335.0,4.0,7.0,43.0,200.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,화이트 초콜릿 모카,모카,350.0,11.0,10.0,37.0,200.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 플랫 화이트,리스트레또 비안코,120.0,6.0,3.5,9.0,90.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,플랫 화이트,리스트레또 비안코,170.0,8.0,5.0,13.0,130.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,바닐라 스타벅스 더블 샷,에스프레소,125.0,2.0,4.5,14.0,30.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,사케라또 아포가토,에스프레소,290.0,4.0,10.0,30.0,70.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스파클링 시트러스 에스프레소,에스프레소,65.0,0.0,0.0,15.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,에스프레소,에스프레소,5.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,커피 스타벅스 더블 샷,에스프레소,125.0,2.0,4.5,14.0,30.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,클래식 아포가토,에스프레소,240.0,4.0,10.0,18.0,70.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,헤이즐넛 스타벅스 더블 샷,에스프레소,125.0,2.0,4.5,14.0,30.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,레드빈 말차 코코 프라푸치노,블렌디드 크림,245.0,5.0,5.0,30.0,210.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,바나나 마카다미아 오트 프라푸치노,블렌디드 크림,330.0,3.0,9.0,46.0,350.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,자몽 망고 코코 프라푸치노,블렌디드 크림,245.0,3.0,5.0,40.0,200.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,제주 오름 초당옥수수 프라푸치노,블렌디드 크림,310.0,5.0,6.0,30.0,280.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,초코 바나나 마카다미아 오트 프라푸치노,블렌디드 크림,325.0,3.0,7.0,45.0,350.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,파인애플 블루 코코 프라푸치노,블렌디드 크림,225.0,2.0,5.0,34.0,190.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,피넛 쿠키 크림 프라푸치노,블렌디드 크림,370.0,7.0,13.0,30.0,250.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,더블 에스프레소 칩 프라푸치노,블렌디드 커피,225.0,4.0,13.0,18.0,170.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스타벅스 꿀 호떡 크림 프라푸치노,블렌디드 커피,325.0,6.0,10.0,26.0,180.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,에스프레소 프라푸치노,블렌디드 커피,110.0,2.0,1.1,17.0,150.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,자바 칩 프라푸치노,블렌디드 커피,285.0,5.0,6.0,30.0,180.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,카라멜 프라푸치노,블렌디드 커피,225.0,3.0,8.0,24.0,180.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,딸기 글레이즈드 크림 프라푸치노,블렌디드 크림,315.0,5.0,9.0,37.0,250.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,베르가못 딸기 크림 프라푸치노,블렌디드 크림,420.0,5.0,13.0,50.0,260.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,베르가못 제주 말차 크림 프라푸치노,블렌디드 크림,405.0,5.0,13.0,48.0,260.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,제주 까망 크림 프라푸치노,블렌디드 크림,505.0,11.0,8.0,48.0,380.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,제주 말차 크림 프라푸치노,블렌디드 크림,200.0,5.0,7.0,20.0,170.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,제주 쑥떡 크림 프라푸치노,블렌디드 크림,410.0,8.0,10.0,43.0,280.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,초콜릿 크림 칩 프라푸치노,블렌디드 크림,275.0,6.0,7.0,27.0,180.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,화이트 타이거 프라푸치노,블렌디드 크림,385.0,6.0,7.0,50.0,240.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,라이트 유자 레몬 블렌디드,블렌디드 후르츠,90.0,0.0,0.0,21.0,30.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,블루베리 딜라이트 요거트 블렌디드,블렌디드 후르츠,245.0,5.0,4.1,35.0,105.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,수박 주스 블렌디드,블렌디드 후르츠,315.0,1.0,6.0,43.0,45.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,망고 패션 프루트 블렌디드,블렌디드 주스,180.0,2.0,0.0,36.0,105.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,북한산 레몬 얼 그레이 블렌디드,블렌디드 주스,110.0,0.0,1.0,25.0,10.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스타벅스 클래식 밀크티 블렌디드,블렌디드 주스,315.0,3.0,13.0,37.0,55.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,여수 바다 유자 블렌디드,블렌디드 주스,145.0,0.0,0.0,34.0,10.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,제주 탄제린 블렌디드,블렌디드 주스,260.0,1.0,0.0,43.0,25.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,딸기 딜라이트 요거트 블렌디드,블렌디드 후르츠,255.0,7.0,3.5,38.0,100.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,말차 폭포 유자 블렌디드,블렌디드 후르츠,150.0,1.0,0.0,32.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,망고 바나나 블렌디드,블렌디드 후르츠,290.0,4.0,9.0,45.0,130.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,블랙 글레이즈드 셔벗 플레이트,블렌디드 후르츠,190.0,2.0,8.0,16.0,120.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,자몽 허니 레몬 블렌디드,블렌디드 후르츠,190.0,0.0,0.0,40.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,피치 망고 블렌디드,블렌디드 후르츠,225.0,1.0,0.0,32.0,100.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,핑크 피치 코코넛 리프레셔,스타벅스 리프레셔,140.0,1.0,2.1,21.0,40.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,딸기 아사이 레모네이드 스타벅스 리프레셔,스타벅스 리프레셔,105.0,1.0,0.0,24.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,핑크 피치 리프레셔,스타벅스 리프레셔,145.0,0.0,0.0,28.0,15.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,골든 만다린 홉 피지오,스타벅스 피지오,120.0,0.0,0.0,27.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,라이트 핑크 자몽 피지오,스타벅스 피지오,70.0,0.0,0.0,16.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,리버 피치 피지오,스타벅스 피지오,155.0,0.0,0.0,22.0,45.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,서울 석양 오미자 피지오,스타벅스 피지오,155.0,0.0,0.0,39.0,20.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,여수 바다 자몽 피지오,스타벅스 피지오,250.0,1.0,0.0,45.0,105.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,의암호의 초록빛 자몽 피지오,스타벅스 피지오,130.0,0.0,0.0,28.0,45.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,제주팔삭 셔벗 피지오,스타벅스 피지오,165.0,0.0,0.0,38.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,제주팔삭 피지오,스타벅스 피지오,150.0,0.0,0.0,34.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,체리&자두 에너지 피지오,스타벅스 피지오,76.0,0.0,0.0,18.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,쿨 라임 피지오,스타벅스 피지오,95.0,0.0,0.0,22.0,15.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,피치 딸기 피지오,스타벅스 피지오,115.0,0.0,0.0,21.0,15.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,씨솔트 폼 블랙 티,브루드 티,145.0,1.0,5.0,19.0,50.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,살구 조이풀 메들리 쉐이큰 티,아이스 티,110.0,1.0,2.0,22.0,55.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 우베 말차 라떼,티 라떼,275.0,7.0,4.6,24.0,120.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,민트 블렌드 티,브루드 티,0.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 민트 블렌드 티,브루드 티,0.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 얼 그레이 티,브루드 티,0.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 유스베리 티,브루드 티,0.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 유자 민트 티,브루드 티,95.0,0.0,0.0,22.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 잉글리쉬 브렉퍼스트 티,브루드 티,0.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 제주 유기농 녹차로 만든 티,브루드 티,0.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 제주팔삭 & 자몽 허니 블랙 티,브루드 티,140.0,0.0,0.0,38.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 캐모마일 블렌드 티,브루드 티,0.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 히비스커스 블렌드 티,브루드 티,0.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,얼 그레이 티,브루드 티,0.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,유스베리 티,브루드 티,0.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,유자 민트 티,브루드 티,140.0,0.0,0.0,33.0,10.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,잉글리쉬 브렉퍼스트 티,브루드 티,0.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,자몽 허니 블랙 티,브루드 티,125.0,0.0,0.0,30.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,제주 유기농 녹차로 만든 티,브루드 티,0.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,제주팔삭 & 자몽 허니 블랙 티,브루드 티,140.0,0.0,0.0,38.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,캐모마일 블렌드 티,브루드 티,0.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,히비스커스 블렌드 티,브루드 티,0.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,레몬 캐모마일 블렌드 티,아이스 티,130.0,0.0,0.0,30.0,10.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,복숭아 아이스 티,아이스 티,255.0,1.0,0.0,34.0,75.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,복숭아 핫 티,아이스 티,160.0,0.0,0.0,21.0,50.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,시트러스 가든 민트 티,아이스 티,140.0,0.0,0.0,32.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 레몬 캐모마일 블렌드 티,아이스 티,130.0,0.0,0.0,30.0,10.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 자몽 허니 블랙 티,아이스 티,125.0,0.0,0.0,30.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,말차 티라미수 라떼,티 라떼,415.0,11.0,15.0,39.0,230.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스타벅스 클래식 밀크 티,티 라떼,300.0,4.0,13.0,32.0,80.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스타벅스 클래식 밀크 티 보틀,티 라떼,485.0,7.0,21.0,52.0,130.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 말차 티라미수 라떼,티 라떼,355.0,8.0,13.0,34.0,180.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 스타벅스 클래식 밀크 티,티 라떼,200.0,3.0,9.0,23.0,50.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 얼 그레이 바닐라 티 라떼,티 라떼,285.0,5.0,7.0,21.0,85.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 의암호의 보랏빛 라벤더 티 라떼,티 라떼,290.0,4.0,7.0,33.0,80.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 제주 말차 라떼,티 라떼,155.0,6.0,3.6,16.0,95.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 프렌치 바닐라 말차 라떼,티 라떼,260.0,6.0,11.0,25.0,160.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,얼 그레이 바닐라 티 라떼,티 라떼,345.0,7.0,9.0,25.0,105.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,의암호의 보랏빛 라벤더 티 라떼,티 라떼,315.0,5.0,8.0,35.0,100.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,제주 말차 라떼,티 라떼,205.0,9.0,5.0,20.0,130.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,클라우드 코코 말차,티 라떼,160.0,2.0,3.4,24.0,65.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,프렌치 바닐라 말차 라떼,티 라떼,380.0,12.0,15.0,35.0,250.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,딸기 콜드폼 초콜릿,초콜릿,255.0,7.0,2.0,45.0,110.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
